"ADVERTISER","TARGETED COUNTRIES","LINK ID","NAME","DESCRIPTION","KEYWORDS","LINK TYPE","THREE MONTH EPC","SEVEN DAY EPC","LAST UDPATED","HTML LINKS","JAVASCRIPT LINKS","CLICK URL","PROMOTION TYPE","COUPON CODE","PROMOTIONAL DATE","PROMOTIONAL END DATE","CATEGORY","ADV_CID","RELATIONSHIP STATUS","LANGUAGE","MOBILE OPTIMIZED"
"Budget Pet Care","US","12843750","Revolution Spot-On Solution Only at $37.79 + Extra 5% Discount & Free Shipping","Revolution is a monthly spot-on treatment that controls a broad spectrum of both internal and external parasites found in cats. It kills adult fleas, flea larvae and flea eggs.","Online Revolution For Cats, Buy Revolution For Cats, Buy Revolution For Cats, Buy Revolution Flea Treatment","Text Link","N/A","N/A","9-Nov-2018","BudgetPetCare.com is offering a variety of low-cost Flea & Tick treatments & Heartworm Preventatives on Sale! <a href=""https://www.dpbolvw.net/click-101501157-12843750"" target=""_top"">Buy Now</a> & Get Extra 5% Off + Free Shipping on all your purchases! Use Coupon code: BPC5OFF<img src=""https://www.ftjcfx.com/image-101501157-12843750"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.dpbolvw.net/placeholder-56826426?target=_top&mouseover=N""></script>","https://www.tkqlhce.com/click-101501157-12843750","N/A","","","","Pets","4250177","Active","English","No"
"Budget Pet Care","","12628148","Capstar For Dogs Online at Cheapest Price","Order Capstar for dogs online at cheapest price for 4 weeks & older canines. The tablets kills 100% fleas within 7 hours. Genuine products + free shipping.","Buy Capstar, Cheap Capstar Dogs, Buy Capstar Online, Capstar For Dogs Online, Cheap Capstar, Novartis Capstar For Dogs , Buy Capstar For Dogs , Buy Capstar Flea Dogs","Text Link","$47.72 USD","N/A","9-Nov-2018","Novartis Capstar For Dogs: Purchase Capstar For Small & Large Dogs In Budget Online <a href=""https://www.kqzyfj.com/click-101501157-12628148"" target=""_top"">Shop Now</a> <img src=""https://www.lduhtrp.net/image-101501157-12628148"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.jdoqocy.com/placeholder-56826427?target=_top&mouseover=N""></script>","https://www.tkqlhce.com/click-101501157-12628148","N/A","","","","Pets","4250177","Active","English","No"
"Budget Pet Care","US","13108455","Heartgard Plus Chewables for Dogs Online","Buy Heartgard Plus Heartworm Chew Tablets at 5% Extra Discount & Free Shipping","Buy Heartgard For Dogs, Buy Heartgard Chews, Heartgard Plus Chewable, Heartgard Plus Dogs, Heartgard For Dogs","Banner","N/A","N/A","9-Nov-2018","<a href=""https://www.anrdoezrs.net/click-101501157-13108455"" target=""_top""> <img src=""https://www.lduhtrp.net/image-101501157-13108455"" width=""300"" height=""600"" alt=""Heartgard Plus Chewables for Dogs Online"" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.dpbolvw.net/placeholder-56826428?target=_top&mouseover=N""></script>","https://www.jdoqocy.com/click-101501157-13108455","N/A","","","","Pets","4250177","Active","English","No"
"Budget Pet Care","US, IL, JP, KR","17079097","Biting Season is Back - SAVE BIG Today!","Paw-tect Your Pet this Summer with 12% Off Nexgard, Simparica Trio, Revolution Plus & More + Free Shipping Sitewide! Use Code: SUMMER12","","Banner","N/A","N/A","1-May-2025","<a href=""https://www.dpbolvw.net/click-101501157-17079097"" target=""_top""> <img src=""https://www.awltovhc.com/image-101501157-17079097"" width=""300"" height=""250"" alt=""Paw-tect Your Pet this Summer with 12% Off Nexgard, Simparica Trio, Revolution Plus & More!"" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.kqzyfj.com/placeholder-56826429?target=_top&mouseover=N""></script>","https://www.tkqlhce.com/click-101501157-17079097","Coupon","SUMMER12","1-May-2025","30-Dec-2027","Pets","4250177","Active","English","No"
"Budget Pet Care","US","12843731","Advantage Flea Treatment: Buy 6 + 2 Doses Free & Free Shipping","Advantage provides fastest relief to dogs from adult fleas. It stops flea bites within 3 to 5 minutes thereby killing adult fleas and larvae within 20 minutes of administration.","Advantage Dogs, Advantage Flea For Dog, Buy Advantage Dogs, Buy Advantage Flea For Dog, Cheap Advantage Dogs, Cheap Advantage Flea For Dogs, Online Advantage Dogs, Online Advantage For Dogs, Online Advantage Flea For Dogs","Text Link","N/A","N/A","9-Nov-2018","BudgetPetCare.com is offering a variety of low-cost Flea & Tick treatments & Heartworm Preventatives on Sale! <a href=""https://www.tkqlhce.com/click-101501157-12843731"" target=""_top"">Buy Now</a> & Get Extra 5% Off + Free Shipping on all your purchases! Use Coupon code: BPC5OFF<img src=""https://www.ftjcfx.com/image-101501157-12843731"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.dpbolvw.net/placeholder-56826430?target=_top&mouseover=N""></script>","https://www.jdoqocy.com/click-101501157-12843731","N/A","","","","Pets","4250177","Active","English","No"
"Budget Pet Care","US","12972152","Bravecto @35.96, 12-Week Flea & Tick Protection + Extra 5% Off & Free Shipping","Bravecto is an easy to administer tasty chew that not only kills fleas and ticks but also prevents flea infestations for 12 weeks. It also kills lone star ticks for 8 weeks.","Bravecto For Dog, Buy Bravecto for Dogs, Buy Bravecto Online, Bravecto Flea Chew Tabs for Dogs, Bravecto Flea Treatment for Dogs","Banner","N/A","N/A","9-Nov-2018","<a href=""https://www.kqzyfj.com/click-101501157-12972152"" target=""_top""> <img src=""https://www.awltovhc.com/image-101501157-12972152"" width=""300"" height=""250"" alt=""Bravecto @35.96, 12-Week Flea & Tick Protection + Extra 5% Off & Free Shipping"" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.anrdoezrs.net/placeholder-56826431?target=_top&mouseover=N""></script>","https://www.tkqlhce.com/click-101501157-12972152","N/A","","","","Pets","4250177","Active","English","No"
"Budget Pet Care","US","12626677","Novartis Capstar For Dogs Online at Cheapest Price","Order Capstar for dogs online at cheapest price for 4 weeks & older canines. The tablets kills 100% fleas within 7 hours. Genuine products + free shipping.","Buy Capstar, Cheap Capstar Dogs, Buy Capstar Online, Capstar For Dogs Online, Cheap Capstar, Novartis Capstar For Dogs , Buy Capstar For Dogs , Buy Capstar Flea Dogs","Banner","N/A","N/A","9-Nov-2018","<a href=""https://www.anrdoezrs.net/click-101501157-12626677"" target=""_top""> <img src=""https://www.ftjcfx.com/image-101501157-12626677"" width=""160"" height=""600"" alt=""Novartis Capstar For Dogs Online at Cheapest Price"" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.kqzyfj.com/placeholder-56826432?target=_top&mouseover=N""></script>","https://www.jdoqocy.com/click-101501157-12626677","N/A","","","","Pets","4250177","Active","English","No"
"Budget Pet Care","US","12972164","Nexgard: Oral Beef Flavor Chews at 5% Extra Off + Free Shipping on All Orders","Nexgard is one of its kind oral beef flavored soft chewable that is effective against adult fleas thereby preventing flea infestations. It protects your furry pal from developing a life-threatening tick-borne disease.","Buy Nexgard Chewable, Buy Nexgard For Dogs, Buy Nexgard Online, Nexgard Chewables for Dogs, Buy Nexgard Chewables for Dogs","Banner","N/A","N/A","9-Nov-2018","<a href=""https://www.anrdoezrs.net/click-101501157-12972164"" target=""_top""> <img src=""https://www.lduhtrp.net/image-101501157-12972164"" width=""300"" height=""250"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.tkqlhce.com/placeholder-56826433?target=_top&mouseover=N""></script>","https://www.jdoqocy.com/click-101501157-12972164","N/A","","","","Pets","4250177","Active","English","No"
"Budget Pet Care","US","12626718","Buy Cheap Capstar Flea for Small Dogs Online with Free Shipping in USA","Capstar for dogs is a Novartis product that provides quick relief from fleas and can be given whenever you see fleas on the body of your pet. Order Capstar for dogs online at cheapest price and get free shipping on all orders across USA.","Buy Capstar, Cheap Capstar Dogs, Buy Capstar Online, Capstar For Dogs Online, Cheap Capstar, Novartis Capstar For Dogs , Buy Capstar For Dogs , Buy Capstar Flea Dogs, Capstar Flea Small Dog, Capstar Flea Small Dogs","Banner","N/A","N/A","9-Nov-2018","<a href=""https://www.jdoqocy.com/click-101501157-12626718"" target=""_top""> <img src=""https://www.ftjcfx.com/image-101501157-12626718"" width=""300"" height=""250"" alt=""Buy Cheap Capstar Flea for Small Dogs Online with Free Shipping in USA"" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.anrdoezrs.net/placeholder-56826435?target=_top&mouseover=N""></script>","https://www.anrdoezrs.net/click-101501157-12626718","N/A","","","","Pets","4250177","Active","English","No"
"Budget Pet Care","US","12626765","Buy Cheap K9 Advantix For Dogs Online & Get Free Shipping on all orders across USA","Protect your dog against fleas, ticks, mosquitoes, chewing lice, insects, sand flies & more. It kills fleas within 24 hours and ticks within 48 hours. Buy K9 Advantix online with Cheap price and free shipping in USA. ","K9 Advantix For Dogs, Buy K9 Advantix For Dogs, Buy K9 Advantix Online, K9 Advantix Online, Cheap K9 Advantix For Dogs, Online K9 Advantix, K9 Advantix Dog","Banner","N/A","N/A","9-Nov-2018","<a href=""https://www.anrdoezrs.net/click-101501157-12626765"" target=""_top""> <img src=""https://www.tqlkg.com/image-101501157-12626765"" width=""970"" height=""250"" alt=""Buy Cheap K9 Advantix For Dogs Online & Get Free Shipping on all orders across USA"" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.tkqlhce.com/placeholder-56826436?target=_top&mouseover=N""></script>","https://www.dpbolvw.net/click-101501157-12626765","N/A","","","","Pets","4250177","Active","English","No"
"Budget Pet Care","US","12843742","Advantage Multi Broad Spectrum Treatment Only at $35.91 + Extra 5% Off","Advantage Multi is a broad-spectrum, monthly spot-on treatment for dogs. It helps to kill and control fleas, heartworms & gastrointestinal worms.","Buy Advantage Multi, Cheap Advantage Multi, Buy Advantage Multi For Dogs, Buy Advocate For Dog, Advocate Flea Dogs, Online Advocate Dogs, Cheap Advocate Dogs, Online Advocate","Text Link","N/A","N/A","9-Nov-2018","BudgetPetCare.com is offering a variety of low-cost Flea & Tick treatments & Heartworm Preventatives on Sale! <a href=""https://www.anrdoezrs.net/click-101501157-12843742"" target=""_top"">Buy Now</a> & Get Extra 5% Off + Free Shipping on all your purchases! Use Coupon code: BPC5OFF<img src=""https://www.lduhtrp.net/image-101501157-12843742"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.tkqlhce.com/placeholder-56826437?target=_top&mouseover=N""></script>","https://www.dpbolvw.net/click-101501157-12843742","N/A","","","","Pets","4250177","Active","English","No"
"Budget Pet Care","US","12843733","K9 Advantix for Sale: Get 4 Free Doses + Extra 5% Discount & Free Shipping","K9 Advantix is a broad-spectrum treatment that provides protection to dogs against fleas, ticks, mosquitoes, chewing lice, insects, sand flies and stable flies. It kills fleas within 24 hours and ticks within 48 hours.","Advantix Dog, Buy Advantix For Dog, Cheap Advantix For Dogs, K9 Advantix For Dogs, Online Advantix For Dog, Online K9 Advantix, Buy Advantix Dogs","Text Link","N/A","N/A","9-Nov-2018","BudgetPetCare.com is offering a variety of low-cost Flea & Tick treatments & Heartworm Preventatives on Sale! <a href=""https://www.anrdoezrs.net/click-101501157-12843733"" target=""_top"">Buy Now</a> & Get Extra 5% Off + Free Shipping on all your purchases! Use Coupon code: BPC5OFF<img src=""https://www.ftjcfx.com/image-101501157-12843733"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.kqzyfj.com/placeholder-56826438?target=_top&mouseover=N""></script>","https://www.jdoqocy.com/click-101501157-12843733","N/A","","","","Pets","4250177","Active","English","No"
"Budget Pet Care","US","13108464","Buy Revolution Flea & Heartworm Treatment","Buy Revolution Online: Heartworm & Flea Prevention for Dogs at 5% Extra OFF + Free Shipping","cheap revolution dog, cheap revolution for flea, cheap revolution for dog, buy revolution flea, cheap revolution, cheap revolution for fleas","Banner","N/A","N/A","9-Nov-2018","<a href=""https://www.anrdoezrs.net/click-101501157-13108464"" target=""_top""> <img src=""https://www.awltovhc.com/image-101501157-13108464"" width=""300"" height=""600"" alt=""Buy Revolution Flea & Heartworm Treatment"" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.tkqlhce.com/placeholder-56826439?target=_top&mouseover=N""></script>","https://www.tkqlhce.com/click-101501157-13108464","N/A","","","","Pets","4250177","Active","English","No"
"Budget Pet Care","US","12845975","Buy Panacure Worming Oral Treatment at Chepest Price + Free Shipping on All Orders","Panacur Oral Suspension comes in a white oral suspension form that aids in treating domestic dogs and cats infected with immature and mature stages of nematodes of the gastrointestinal and respiratory tracts.","","Text Link","N/A","N/A","9-Nov-2018","BudgetPetCare.com is offering a variety of low-cost Flea & Tick treatments & Heartworm Preventatives on Sale! <a href=""https://www.anrdoezrs.net/click-101501157-12845975"" target=""_top"">Buy Now</a> & Get Extra 5% Off + Free Shipping on all your purchases! Use Coupon code: BPC5OFF<img src=""https://www.awltovhc.com/image-101501157-12845975"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.tkqlhce.com/placeholder-56826440?target=_top&mouseover=N""></script>","https://www.tkqlhce.com/click-101501157-12845975","N/A","","","","Pets","4250177","Active","English","No"
"Budget Pet Care","US, IL, JP, KR","17079098","Biting Season is Back - SAVE BIG Today!","Paw-tect Your Pet this Summer with 12% Off Nexgard, Simparica Trio, Revolution Plus & More + Free Shipping Sitewide! Use Code: SUMMER12","","Banner","N/A","N/A","1-May-2025","<a href=""https://www.dpbolvw.net/click-101501157-17079098"" target=""_top""> <img src=""https://www.ftjcfx.com/image-101501157-17079098"" width=""300"" height=""600"" alt=""Paw-tect Your Pet this Summer with 12% Off Nexgard, Simparica Trio, Revolution Plus & More!"" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.dpbolvw.net/placeholder-56826441?target=_top&mouseover=N""></script>","https://www.jdoqocy.com/click-101501157-17079098","Coupon","SUMMER12","1-May-2025","30-Dec-2027","Pets","4250177","Active","English","No"
"Budget Pet Care","US","11744804","Pet Care Supplies at Lowest Price","Buy Cheapest pet care supplies online on Budgetpetcare with free shippping + Extra Discount
","pet supplies, flea and tick treatment, pet supplements, dog supplies, cat supplies","Banner","$252.22 USD","N/A","9-Nov-2018","<a href=""https://www.kqzyfj.com/click-101501157-11744804"" target=""_top""> <img src=""https://www.ftjcfx.com/image-101501157-11744804"" width=""125"" height=""125"" alt=""cheapest pet supplies budgetpetcare"" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.anrdoezrs.net/placeholder-56826442?target=_top&mouseover=N""></script>","https://www.kqzyfj.com/click-101501157-11744804","N/A","","","","Pets","4250177","Active","English","No"
"Budget Pet Care","US","12843743","Frontline Plus Bumper Sale: Buy 3 Months Supply Only at $18.99 + Extra 5% Discount & Free Shipping on All Orders","Frontline Plus Kills fleas and ticks. Plus, decimates flea eggs and larvae.","Frontline Plus For Dogs, Buy Frontline Plus Online, Cheap Frontline For Dogs, Cheapest Frontline, Buy Frontline Cheap, Online Frontline Plus, Online Frontline Dog Flea, Online Frontline Flea, Online Frontline For Dog","Text Link","N/A","N/A","9-Nov-2018","BudgetPetCare.com is offering a variety of low-cost Flea & Tick treatments & Heartworm Preventatives on Sale! <a href=""https://www.jdoqocy.com/click-101501157-12843743"" target=""_top"">Buy Now</a> & Get Extra 5% Off + Free Shipping on all your purchases! Use Coupon code: BPC5OFF<img src=""https://www.tqlkg.com/image-101501157-12843743"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.dpbolvw.net/placeholder-56826443?target=_top&mouseover=N""></script>","https://www.dpbolvw.net/click-101501157-12843743","N/A","","","","Pets","4250177","Active","English","No"
